"","Plant_species","Display_size","Flower_diameter","Floral_depth","Petal_width","Petal_length","Stylus_length","Filament_length","Nectar_depth","Nectar_width","Stylus_position","Filament_position","Plant_height","Flower_inclination","Number_inflorescense","Number_flowers_per_inflo","color_s","color_m","color_l","color_lum","(Z)-3-Hexen-1-ol_S","a-Pinene","Benzaldehyde","cis-3-Hexen-ol, Acetate","trans-b-Ocimene","Phenylacetaldehyde","b-Caryophyllene"
"134","1463.2",5.29357142857143,5.29357142857143,4.42291666666667,5.3125,4.35375,4.45642857142857,3.07892857142857,4.315,2.25821428571429,0.141428571428571,-1.23607142857143,159.357142857143,18.3928571428571,1.21428571428571,1,NA,NA,NA,NA,6003603,0,0,27503428.4,5483435.6,0,4063420.8
"135","1463.2",20.6490322580645,10.1941935483871,2.78387096774194,5.47032258064516,5.12612903225806,5.71,5.37166666666667,1.56741935483871,1.07064516129032,4.14066666666667,3.81233333333333,174.903225806452,140.967741935484,3.58064516129032,1.64516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","1463.3",37.9042857142857,1.22666666666667,2.26904761904762,0.468571428571429,1.70619047619048,1.8947619047619,1.80761904761905,1.37285714285714,0.599047619047619,0.521904761904762,0.434761904761905,301.275862068966,174.655172413793,5.09523809523809,45.5238095238095,NA,NA,NA,NA,3628099.5,23967392.5,0,21216713,17747810.5,0,2863129.5
"137","1463.3",12.1242857142857,2.01857142857143,16.8185714285714,0.445714285714286,14.1525714285714,16.9442857142857,14.2671428571429,11.4142857142857,0.549,5.53,2.85285714285714,814.142857142857,155,1,3.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","1463.3",60.6885714285714,1.57428571428571,10.57,0.234285714285714,11.5414285714286,14.0442857142857,12.4814285714286,10.57,1.04,3.47428571428571,1.91142857142857,54.8571428571429,159.285714285714,1,270.285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","1463.3",17.6788461538462,2.79076923076923,0.7332,1.05730769230769,1.25961538461538,1.19722222222222,1.39588235294118,0,0,1.19722222222222,1.39588235294118,336.125,163.541666666667,6.20833333333333,14.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","1463.3",26.9728571428571,20.3,8.89357142857143,5.23464285714286,11.2371428571429,8.72214285714286,8.7675,0,0,8.72214285714286,8.7675,265.214285714286,162.142857142857,1.82142857142857,1,NA,NA,NA,NA,574183,1185436,0,954333.5,525502.5,0,0
"141","1463.3",27.1592957746479,1.90887323943662,15.5398591549296,1.25,15.7114084507042,12.5267605633803,9.97070422535211,5.35464788732394,0.956619718309859,7.17211267605634,4.61605633802817,221.056338028169,167.154929577465,1.01408450704225,27.1830985915493,NA,NA,NA,NA,0,0,1119011.625,2638288.625,1086832.5,0,7929396.25
"142","1463.3",38.9433333333333,0.911481481481481,2.70518518518519,0.417407407407407,2.71185185185185,2.46888888888889,2.49074074074074,2.1262962962963,0.618148148148148,0.342592592592593,0.364444444444444,294.222222222222,170.740740740741,1.11111111111111,52.4444444444444,NA,NA,NA,NA,684013.666666667,3468944.66666667,0,0,1431679.33333333,0,0
"143","1463.3",40.225,2.749,1.21733333333333,1.02633333333333,1.25066666666667,1.0195,1.96105263157895,0,0,1.0195,1.96105263157895,387.6,164.666666666667,7.56666666666667,56.6,NA,NA,NA,NA,0,0,0,0,0,19875206,0
"144","1463.3",11.2695833333333,3.38333333333333,3.885,1.31958333333333,2.61125,4.9525,7.71833333333333,3.66916666666667,0.745,1.28333333333333,4.04916666666667,293.416666666667,161.666666666667,1.375,16.25,NA,NA,NA,NA,390662.333333333,0,0,643959.333333333,1438808.33333333,0,0
"145","1463.3",9.4062962962963,9.4062962962963,1.48740740740741,4.10351851851852,3.88166666666667,2.51537037037037,2.8587037037037,0,0,2.51537037037037,2.8587037037037,55.7241379310345,147.758620689655,1.1551724137931,1.05172413793103,NA,NA,NA,NA,0,0,0,9904568.5,0,0,0
"146","1463.3",16.5276119402985,16.5276119402985,8.07283582089552,8.00268656716418,9.69417910447761,3.73731343283582,4.97492537313433,0,0,3.73731343283582,4.97492537313433,341.727272727273,159.787878787879,2.27272727272727,1.08695652173913,NA,NA,NA,NA,0,0,0,2409277,19041494.3333333,0,0
"147","1463.3",30.1135714285714,3.41642857142857,9.84071428571429,1.83142857142857,8.57285714285714,8.796,9.15285714285714,5.58714285714286,1.58785714285714,3.20885714285714,3.56571428571429,389,170.714285714286,20.2142857142857,26.9285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","1463.3",20.6976470588235,1.99676470588235,12.6611764705882,1.77058823529412,12.6611764705882,9.55970588235294,8.22705882352941,4.065,0.456764705882353,5.49470588235294,4.16205882352941,193.470588235294,154.117647058824,1.26470588235294,22.1851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","1463.3",23.0608196721311,4.32688524590164,14.4490163934426,2.7016393442623,14.8624590163934,12.1473770491803,12.2647540983607,9.66786885245902,1.70770491803279,2.47950819672131,2.59688524590164,145.935483870968,158.467741935484,1.16393442622951,27.0819672131148,NA,NA,NA,NA,3318378.30769231,0,0,3934248,0,0,0
"150","1632.1",37.9042857142857,1.22666666666667,2.26904761904762,0.468571428571429,1.70619047619048,1.8947619047619,1.80761904761905,1.37285714285714,0.599047619047619,0.521904761904762,0.434761904761905,301.275862068966,174.655172413793,5.09523809523809,45.5238095238095,NA,NA,NA,NA,3628099.5,23967392.5,0,21216713,17747810.5,0,2863129.5
"151","1632.1",27.1592957746479,1.90887323943662,15.5398591549296,1.25,15.7114084507042,12.5267605633803,9.97070422535211,5.35464788732394,0.956619718309859,7.17211267605634,4.61605633802817,221.056338028169,167.154929577465,1.01408450704225,27.1830985915493,NA,NA,NA,NA,0,0,1119011.625,2638288.625,1086832.5,0,7929396.25
"152","1632.1",17.307,7.741,3.553,2.675,3.15,2.875,2.48,3.307,0.887,-0.392727272727273,-0.751818181818182,188.454545454545,141.818181818182,2.36363636363636,3.54545454545455,NA,NA,NA,NA,0,0,14445927.6666667,8555050.33333333,0,35326214,0
"153","1632.1",16.39,16.39,3.57894736842105,8.00631578947368,7.35184210526316,2.54710526315789,4.14078947368421,0,0,2.54710526315789,4.14078947368421,90.8947368421053,153.947368421053,1.44736842105263,1.21052631578947,NA,NA,NA,NA,0,0,0,323734,235669,0,677131
"154","1632.1",9.4062962962963,9.4062962962963,1.48740740740741,4.10351851851852,3.88166666666667,2.51537037037037,2.8587037037037,0,0,2.51537037037037,2.8587037037037,55.7241379310345,147.758620689655,1.1551724137931,1.05172413793103,NA,NA,NA,NA,0,0,0,9904568.5,0,0,0
"155","1632.1",16.5276119402985,16.5276119402985,8.07283582089552,8.00268656716418,9.69417910447761,3.73731343283582,4.97492537313433,0,0,3.73731343283582,4.97492537313433,341.727272727273,159.787878787879,2.27272727272727,1.08695652173913,NA,NA,NA,NA,0,0,0,2409277,19041494.3333333,0,0
"156","1632.1",17.643125,17.643125,11.1004166666667,10.9466666666667,12.378125,5.50291666666667,6.525625,0,0,5.50291666666667,6.525625,133.666666666667,159.411764705882,1.11764705882353,1.03921568627451,NA,NA,NA,NA,0,0,0,0,21236454.4,0,0
