"","Species","Body_length","Proboscis_length","Head_diameter"
"3008","1860.1",4.417241379,0.975517241,1.221034483
"3009","1860.1",4.417241379,0.975517241,1.221034483
"3010","1860.1",4.417241379,0.975517241,1.221034483
"3011","1860.1",4.417241379,0.975517241,1.221034483
"3012","1860.1",4.417241379,0.975517241,1.221034483
"3013","1860.1",4.417241379,0.975517241,1.221034483
"3014","1860.1",4.417241379,0.975517241,1.221034483
"3015","1860.1",4.417241379,0.975517241,1.221034483
"3016","1860.1",4.417241379,0.975517241,1.221034483
"3017","1860.1",4.417241379,0.975517241,1.221034483
"3018","1860.1",4.417241379,0.975517241,1.221034483
"3019","1860.1",4.417241379,0.975517241,1.221034483
"3020","1860.1",4.417241379,0.975517241,1.221034483
"3021","1860.1",4.417241379,0.975517241,1.221034483
"3022","1860.1",4.417241379,0.975517241,1.221034483
"3023","1860.1",4.417241379,0.975517241,1.221034483
"3024","1860.1",4.417241379,0.975517241,1.221034483
"3025","1860.1",4.417241379,0.975517241,1.221034483
"3026","1860.1",4.417241379,0.975517241,1.221034483
"3027","1860.1",4.417241379,0.975517241,1.221034483
"3028","1860.1",4.417241379,0.975517241,1.221034483
"3029","1860.1",4.417241379,0.975517241,1.221034483
"3030","1860.1",4.417241379,0.975517241,1.221034483
"3031","1860.1",4.417241379,0.975517241,1.221034483
"3032","1860.1",4.417241379,0.975517241,1.221034483
"3033","1860.1",4.417241379,0.975517241,1.221034483
"3034","1860.1",4.417241379,0.975517241,1.221034483
"3035","1860.1",4.417241379,0.975517241,1.221034483
"3036","1860.1",4.417241379,0.975517241,1.221034483
"3037","1860.1",4.417241379,0.975517241,1.221034483
"3038","1860.1",4.417241379,0.975517241,1.221034483
"3039","1860.1",4.417241379,0.975517241,1.221034483
"3040","1860.1",4.417241379,0.975517241,1.221034483
"3041","1860.1",4.417241379,0.975517241,1.221034483
"3042","1860.1",4.417241379,0.975517241,1.221034483
"3043","1860.1",4.417241379,0.975517241,1.221034483
"3044","1860.1",4.417241379,0.975517241,1.221034483
"3045","1860.1",4.417241379,0.975517241,1.221034483
"3046","1860.1",4.417241379,0.975517241,1.221034483
"3047","1860.1",4.417241379,0.975517241,1.221034483
"3048","1860.1",4.417241379,0.975517241,1.221034483
"3049","1860.1",4.417241379,0.975517241,1.221034483
"3050","1860.1",4.417241379,0.975517241,1.221034483
"3051","1860.1",4.417241379,0.975517241,1.221034483
"3052","1860.1",4.417241379,0.975517241,1.221034483
"3053","1860.1",4.417241379,0.975517241,1.221034483
"3054","1860.1",4.417241379,0.975517241,1.221034483
"3055","1860.1",4.417241379,0.975517241,1.221034483
"3056","1860.1",4.417241379,0.975517241,1.221034483
"3057","1860.1",4.417241379,0.975517241,1.221034483
"3058","1860.1",4.417241379,0.975517241,1.221034483
"3059","1860.1",4.417241379,0.975517241,1.221034483
"3060","1860.1",4.417241379,0.975517241,1.221034483
"3061","1860.1",4.417241379,0.975517241,1.221034483
"3062","1860.1",4.417241379,0.975517241,1.221034483
"3063","1860.1",4.417241379,0.975517241,1.221034483
"3064","1860.1",4.417241379,0.975517241,1.221034483
"3065","1860.1",4.417241379,0.975517241,1.221034483
"3066","1860.1",4.417241379,0.975517241,1.221034483
"3067","1860.1",4.417241379,0.975517241,1.221034483
"3068","1860.1",4.417241379,0.975517241,1.221034483
"3069","1860.1",4.417241379,0.975517241,1.221034483
"3070","1860.1",4.417241379,0.975517241,1.221034483
"3071","1860.1",4.417241379,0.975517241,1.221034483
"3072","1860.1",8.133076923,1.033333333,1.986410256
"3073","1860.1",8.133076923,1.033333333,1.986410256
"3074","1860.1",8.133076923,1.033333333,1.986410256
"3075","1860.1",8.133076923,1.033333333,1.986410256
"3076","1860.1",8.133076923,1.033333333,1.986410256
"3077","1860.1",8.133076923,1.033333333,1.986410256
"3078","1860.1",8.133076923,1.033333333,1.986410256
"3079","1860.1",8.133076923,1.033333333,1.986410256
"3080","1860.1",8.133076923,1.033333333,1.986410256
"3081","1860.1",8.133076923,1.033333333,1.986410256
"3082","1860.1",8.133076923,1.033333333,1.986410256
"3083","1860.1",8.133076923,1.033333333,1.986410256
"3084","1860.1",8.133076923,1.033333333,1.986410256
"3085","1860.1",8.133076923,1.033333333,1.986410256
"3086","1860.1",8.133076923,1.033333333,1.986410256
"3087","1860.1",8.133076923,1.033333333,1.986410256
"3088","1860.1",8.133076923,1.033333333,1.986410256
"3089","1860.1",8.133076923,1.033333333,1.986410256
"3090","1860.1",8.133076923,1.033333333,1.986410256
"3091","1860.1",8.133076923,1.033333333,1.986410256
"3092","1860.1",8.133076923,1.033333333,1.986410256
"3093","1860.1",8.133076923,1.033333333,1.986410256
"3094","1860.1",8.133076923,1.033333333,1.986410256
"3095","1860.1",8.133076923,1.033333333,1.986410256
"3096","1860.1",8.133076923,1.033333333,1.986410256
"3097","1860.1",8.133076923,1.033333333,1.986410256
"3098","1860.1",8.133076923,1.033333333,1.986410256
"3099","1860.1",8.133076923,1.033333333,1.986410256
"3100","1860.1",8.133076923,1.033333333,1.986410256
"3101","1860.1",8.133076923,1.033333333,1.986410256
"3102","1860.1",8.133076923,1.033333333,1.986410256
"3103","1860.1",7.87,1.5625,2.0925
"3104","1860.1",5.001304348,0.81826087,1.350434783
"3105","1860.1",5.001304348,0.81826087,1.350434783
"3106","1860.1",5.001304348,0.81826087,1.350434783
"3107","1860.1",5.001304348,0.81826087,1.350434783
"3108","1860.1",5.001304348,0.81826087,1.350434783
"3109","1860.1",5.001304348,0.81826087,1.350434783
"3110","1860.1",5.001304348,0.81826087,1.350434783
"3111","1860.1",5.001304348,0.81826087,1.350434783
"3112","1860.1",5.001304348,0.81826087,1.350434783
"3113","1860.1",5.001304348,0.81826087,1.350434783
"3114","1860.1",5.001304348,0.81826087,1.350434783
"3115","1860.1",5.001304348,0.81826087,1.350434783
"3116","1860.1",5.001304348,0.81826087,1.350434783
"3117","1860.1",5.001304348,0.81826087,1.350434783
"3118","1860.1",5.001304348,0.81826087,1.350434783
"3119","1860.1",5.001304348,0.81826087,1.350434783
"3120","1860.1",5.001304348,0.81826087,1.350434783
"3121","1860.1",5.001304348,0.81826087,1.350434783
"3122","1860.1",5.001304348,0.81826087,1.350434783
"3123","1860.1",5.001304348,0.81826087,1.350434783
"3124","1860.1",5.001304348,0.81826087,1.350434783
"3125","1860.1",5.001304348,0.81826087,1.350434783
"3126","1860.1",5.001304348,0.81826087,1.350434783
"3127","1860.1",5.001304348,0.81826087,1.350434783
"3128","1860.1",5.001304348,0.81826087,1.350434783
"3129","1860.1",5.001304348,0.81826087,1.350434783
"3130","1860.1",5.001304348,0.81826087,1.350434783
"3131","1860.2",4.208421053,0.948421053,1.360526316
"3132","1860.2",4.208421053,0.948421053,1.360526316
"3133","1860.2",4.208421053,0.948421053,1.360526316
"3134","1860.2",4.208421053,0.948421053,1.360526316
"3135","1860.2",4.208421053,0.948421053,1.360526316
"3136","1860.2",4.208421053,0.948421053,1.360526316
"3137","1860.2",4.208421053,0.948421053,1.360526316
"3138","1860.2",4.208421053,0.948421053,1.360526316
"3139","1860.2",4.208421053,0.948421053,1.360526316
"3140","1860.2",4.208421053,0.948421053,1.360526316
"3141","1860.2",4.208421053,0.948421053,1.360526316
"3142","1860.2",6.58125,1.13625,1.68625
"3143","1860.2",7.71,1.51,1.47
"3144","1860.2",7.71,1.51,1.47
"3145","1860.2",7.71,1.51,1.47
"3146","1860.2",5.163333333,0.32,0.786666667
"3147","1860.2",5.063636364,0.654545455,1.209090909
"3148","1860.2",5.063636364,0.654545455,1.209090909
"3149","1860.2",5.063636364,0.654545455,1.209090909
"3150","1860.2",5.063636364,0.654545455,1.209090909
"3151","1860.2",5.063636364,0.654545455,1.209090909
"3152","1860.2",4.806,0.978,1.29
"3153","1860.2",4.806,0.978,1.29
"3154","1860.2",4.806,0.978,1.29
"3155","1860.2",5.8668,1.815652174,1.030416667
"3156","1860.2",5.8668,1.815652174,1.030416667
"3157","1860.2",5.8668,1.815652174,1.030416667
"3158","1860.2",5.8668,1.815652174,1.030416667
"3159","1860.2",5.8668,1.815652174,1.030416667
"3160","1860.2",5.8668,1.815652174,1.030416667
"3161","1860.2",5.8668,1.815652174,1.030416667
"3162","1860.2",5.8668,1.815652174,1.030416667
"3163","1860.2",5.8668,1.815652174,1.030416667
"3164","1860.2",5.8668,1.815652174,1.030416667
"3165","1860.2",5.8668,1.815652174,1.030416667
"3166","1860.2",10.43125,1.23625,2.82625
"3167","1860.2",10.43125,1.23625,2.82625
"3168","1860.2",3.798888889,0.681428571,1.12
"3169","1860.2",3.798888889,0.681428571,1.12
"3170","1860.2",5.518,2.35,1.12
"3171","1860.2",3.886052632,0.906578947,1.240789474
"3172","1860.2",3.886052632,0.906578947,1.240789474
"3173","1860.2",3.886052632,0.906578947,1.240789474
"3174","1860.2",3.886052632,0.906578947,1.240789474
"3175","1860.2",3.886052632,0.906578947,1.240789474
"3176","1860.2",3.886052632,0.906578947,1.240789474
"3177","1860.2",3.886052632,0.906578947,1.240789474
"3178","1860.2",3.886052632,0.906578947,1.240789474
"3179","1860.2",3.886052632,0.906578947,1.240789474
"3180","1860.2",3.886052632,0.906578947,1.240789474
"3181","1860.2",3.886052632,0.906578947,1.240789474
"3182","1860.2",3.886052632,0.906578947,1.240789474
"3183","1860.2",3.886052632,0.906578947,1.240789474
"3184","1860.2",3.886052632,0.906578947,1.240789474
"3185","1860.2",3.886052632,0.906578947,1.240789474
"3186","1860.2",3.886052632,0.906578947,1.240789474
"3187","1860.2",3.886052632,0.906578947,1.240789474
"3188","1860.2",3.886052632,0.906578947,1.240789474
"3189","1860.2",3.886052632,0.906578947,1.240789474
"3190","1860.2",3.886052632,0.906578947,1.240789474
"3191","1860.2",3.886052632,0.906578947,1.240789474
"3192","1860.2",3.886052632,0.906578947,1.240789474
"3193","1860.2",3.886052632,0.906578947,1.240789474
"3194","1860.2",3.886052632,0.906578947,1.240789474
"3195","1860.2",3.886052632,0.906578947,1.240789474
"3196","1860.2",3.886052632,0.906578947,1.240789474
"3197","1860.2",3.886052632,0.906578947,1.240789474
"3198","1860.2",3.886052632,0.906578947,1.240789474
"3199","1860.2",3.886052632,0.906578947,1.240789474
"3200","1860.2",3.886052632,0.906578947,1.240789474
"3201","1860.2",3.886052632,0.906578947,1.240789474
"3202","1860.2",3.886052632,0.906578947,1.240789474
"3203","1860.2",3.886052632,0.906578947,1.240789474
"3204","1860.2",3.886052632,0.906578947,1.240789474
"3205","1860.2",3.886052632,0.906578947,1.240789474
"3206","1860.2",3.886052632,0.906578947,1.240789474
"3207","1860.2",3.886052632,0.906578947,1.240789474
"3208","1860.2",3.886052632,0.906578947,1.240789474
"3209","1860.2",3.886052632,0.906578947,1.240789474
"3210","1860.2",3.886052632,0.906578947,1.240789474
"3211","1860.2",3.886052632,0.906578947,1.240789474
"3212","1860.2",3.886052632,0.906578947,1.240789474
"3213","1860.2",3.886052632,0.906578947,1.240789474
"3214","1860.2",3.886052632,0.906578947,1.240789474
"3215","1860.2",3.886052632,0.906578947,1.240789474
"3216","1860.2",3.886052632,0.906578947,1.240789474
"3217","1860.2",3.886052632,0.906578947,1.240789474
"3218","1860.2",3.886052632,0.906578947,1.240789474
"3219","1860.2",3.886052632,0.906578947,1.240789474
"3220","1860.2",3.886052632,0.906578947,1.240789474
"3221","1860.2",3.886052632,0.906578947,1.240789474
"3222","1860.2",3.886052632,0.906578947,1.240789474
"3223","1860.2",3.886052632,0.906578947,1.240789474
"3224","1860.2",3.886052632,0.906578947,1.240789474
"3225","1860.2",3.886052632,0.906578947,1.240789474
"3226","1860.2",3.886052632,0.906578947,1.240789474
"3227","1860.2",3.886052632,0.906578947,1.240789474
"3228","1860.2",3.886052632,0.906578947,1.240789474
"3229","1860.2",3.886052632,0.906578947,1.240789474
"3230","1860.2",3.886052632,0.906578947,1.240789474
"3231","1860.2",3.886052632,0.906578947,1.240789474
"3232","1860.2",3.886052632,0.906578947,1.240789474
"3233","1860.2",3.886052632,0.906578947,1.240789474
"3234","1860.2",3.886052632,0.906578947,1.240789474
"3235","1860.2",9.4675,0,2.2525
"3236","1860.2",9.4675,0,2.2525
"3237","1860.2",5.494,0.9525,1.674
"3238","1860.2",5.494,0.9525,1.674
"3239","1860.2",7.672222222,1.227777778,2.212222222
"3240","1860.2",7.672222222,1.227777778,2.212222222
"3241","1860.2",7.672222222,1.227777778,2.212222222
"3242","1860.2",7.672222222,1.227777778,2.212222222
"3243","1860.2",7.672222222,1.227777778,2.212222222
"3244","1860.2",9.465,0,2.446
"3245","1860.2",7.596666667,1.386666667,1.89
"3246","1860.2",7.596666667,1.386666667,1.89
"3247","1860.2",8.5,1.62,1.96
"3248","1860.2",5.127704918,0.795081967,1.214262295
"3249","1860.2",5.127704918,0.795081967,1.214262295
"3250","1860.2",5.127704918,0.795081967,1.214262295
"3251","1860.2",5.127704918,0.795081967,1.214262295
"3252","1860.2",5.127704918,0.795081967,1.214262295
"3253","1860.2",5.127704918,0.795081967,1.214262295
"3254","1860.2",5.127704918,0.795081967,1.214262295
"3255","1860.2",5.127704918,0.795081967,1.214262295
"3256","1860.2",5.127704918,0.795081967,1.214262295
"3257","1860.2",5.127704918,0.795081967,1.214262295
"3258","1860.2",5.127704918,0.795081967,1.214262295
"3259","1860.2",5.127704918,0.795081967,1.214262295
"3260","1860.2",5.127704918,0.795081967,1.214262295
"3261","1860.2",5.127704918,0.795081967,1.214262295
"3262","1860.2",5.127704918,0.795081967,1.214262295
"3263","1860.2",5.127704918,0.795081967,1.214262295
"3264","1860.2",5.127704918,0.795081967,1.214262295
"3265","1860.2",5.127704918,0.795081967,1.214262295
"3266","1860.2",5.127704918,0.795081967,1.214262295
"3267","1860.2",5.127704918,0.795081967,1.214262295
"3268","1860.2",5.127704918,0.795081967,1.214262295
"3269","1860.2",5.127704918,0.795081967,1.214262295
"3270","1860.2",5.127704918,0.795081967,1.214262295
"3271","1860.2",5.127704918,0.795081967,1.214262295
"3272","1860.2",5.127704918,0.795081967,1.214262295
"3273","1860.2",5.127704918,0.795081967,1.214262295
"3274","1860.2",5.127704918,0.795081967,1.214262295
"3275","1860.2",5.127704918,0.795081967,1.214262295
"3276","1860.2",5.127704918,0.795081967,1.214262295
"3277","1860.2",5.127704918,0.795081967,1.214262295
"3278","1860.2",5.127704918,0.795081967,1.214262295
"3279","1860.2",5.127704918,0.795081967,1.214262295
"3280","1860.2",5.127704918,0.795081967,1.214262295
"3281","1860.2",5.127704918,0.795081967,1.214262295
"3282","1860.2",5.127704918,0.795081967,1.214262295
"3283","1860.2",5.127704918,0.795081967,1.214262295
"3284","1860.2",5.127704918,0.795081967,1.214262295
"3285","1860.2",5.127704918,0.795081967,1.214262295
"3286","1860.2",5.127704918,0.795081967,1.214262295
"3287","1860.2",5.127704918,0.795081967,1.214262295
"3288","1860.2",5.127704918,0.795081967,1.214262295
"3289","1860.2",5.127704918,0.795081967,1.214262295
"3290","1860.2",5.127704918,0.795081967,1.214262295
"3291","1860.2",5.127704918,0.795081967,1.214262295
"3292","1860.2",5.127704918,0.795081967,1.214262295
"3293","1860.2",5.127704918,0.795081967,1.214262295
"3294","1860.2",5.127704918,0.795081967,1.214262295
"3295","1860.2",5.127704918,0.795081967,1.214262295
"3296","1860.2",5.127704918,0.795081967,1.214262295
"3297","1860.2",5.127704918,0.795081967,1.214262295
"3298","1860.2",5.127704918,0.795081967,1.214262295
"3299","1860.2",5.127704918,0.795081967,1.214262295
"3300","1860.2",5.127704918,0.795081967,1.214262295
"3301","1860.2",5.127704918,0.795081967,1.214262295
"3302","1860.2",5.127704918,0.795081967,1.214262295
"3303","1860.2",5.127704918,0.795081967,1.214262295
"3304","1860.2",5.127704918,0.795081967,1.214262295
"3305","1860.2",5.127704918,0.795081967,1.214262295
"3306","1860.2",5.127704918,0.795081967,1.214262295
"3307","1860.2",5.127704918,0.795081967,1.214262295
"3308","1860.2",5.127704918,0.795081967,1.214262295
"3309","1860.2",5.127704918,0.795081967,1.214262295
"3310","1860.2",5.127704918,0.795081967,1.214262295
"3311","1860.2",5.127704918,0.795081967,1.214262295
"3312","1860.2",5.127704918,0.795081967,1.214262295
"3313","1860.2",5.127704918,0.795081967,1.214262295
"3314","1860.2",5.127704918,0.795081967,1.214262295
"3315","1860.2",5.127704918,0.795081967,1.214262295
"3316","1860.2",5.127704918,0.795081967,1.214262295
"3317","1860.2",5.127704918,0.795081967,1.214262295
"3318","1860.2",5.127704918,0.795081967,1.214262295
"3319","1860.2",5.127704918,0.795081967,1.214262295
"3320","1860.2",5.127704918,0.795081967,1.214262295
"3321","1860.2",5.127704918,0.795081967,1.214262295
"3322","1860.2",5.127704918,0.795081967,1.214262295
"3323","1860.2",5.127704918,0.795081967,1.214262295
"3324","1860.2",5.127704918,0.795081967,1.214262295
"3325","1860.2",5.127704918,0.795081967,1.214262295
"3326","1860.2",5.127704918,0.795081967,1.214262295
"3327","1860.2",5.127704918,0.795081967,1.214262295
"3328","1860.2",5.127704918,0.795081967,1.214262295
"3329","1860.2",5.127704918,0.795081967,1.214262295
"3330","1860.2",5.127704918,0.795081967,1.214262295
"3331","1860.2",5.127704918,0.795081967,1.214262295
"3332","1860.2",5.127704918,0.795081967,1.214262295
"3333","1860.2",5.127704918,0.795081967,1.214262295
"3334","1860.2",5.127704918,0.795081967,1.214262295
"3335","1860.2",5.127704918,0.795081967,1.214262295
"3336","1860.2",6.4,0.51,0.62
"3337","1860.2",4.417241379,0.975517241,1.221034483
"3338","1860.2",4.417241379,0.975517241,1.221034483
"3339","1860.2",4.417241379,0.975517241,1.221034483
"3340","1860.2",4.417241379,0.975517241,1.221034483
"3341","1860.2",4.417241379,0.975517241,1.221034483
"3342","1860.2",4.417241379,0.975517241,1.221034483
"3343","1860.2",4.417241379,0.975517241,1.221034483
"3344","1860.2",4.417241379,0.975517241,1.221034483
"3345","1860.2",4.417241379,0.975517241,1.221034483
"3346","1860.2",4.417241379,0.975517241,1.221034483
"3347","1860.2",4.417241379,0.975517241,1.221034483
"3348","1860.2",4.417241379,0.975517241,1.221034483
"3349","1860.2",4.417241379,0.975517241,1.221034483
"3350","1860.2",4.417241379,0.975517241,1.221034483
"3351","1860.2",4.417241379,0.975517241,1.221034483
"3352","1860.2",4.417241379,0.975517241,1.221034483
"3353","1860.2",4.417241379,0.975517241,1.221034483
"3354","1860.2",4.417241379,0.975517241,1.221034483
"3355","1860.2",4.417241379,0.975517241,1.221034483
"3356","1860.2",4.417241379,0.975517241,1.221034483
"3357","1860.2",4.417241379,0.975517241,1.221034483
"3358","1860.2",4.417241379,0.975517241,1.221034483
"3359","1860.2",4.417241379,0.975517241,1.221034483
"3360","1860.2",4.417241379,0.975517241,1.221034483
"3361","1860.2",4.417241379,0.975517241,1.221034483
"3362","1860.2",4.417241379,0.975517241,1.221034483
"3363","1860.2",4.417241379,0.975517241,1.221034483
"3364","1860.2",4.417241379,0.975517241,1.221034483
"3365","1860.2",4.417241379,0.975517241,1.221034483
"3366","1860.2",4.417241379,0.975517241,1.221034483
"3367","1860.2",4.417241379,0.975517241,1.221034483
"3368","1860.2",4.417241379,0.975517241,1.221034483
"3369","1860.2",4.417241379,0.975517241,1.221034483
"3370","1860.2",4.417241379,0.975517241,1.221034483
"3371","1860.2",4.417241379,0.975517241,1.221034483
"3372","1860.2",4.417241379,0.975517241,1.221034483
"3373","1860.2",4.417241379,0.975517241,1.221034483
"3374","1860.2",4.417241379,0.975517241,1.221034483
"3375","1860.2",4.417241379,0.975517241,1.221034483
"3376","1860.2",4.417241379,0.975517241,1.221034483
"3377","1860.2",4.417241379,0.975517241,1.221034483
"3378","1860.2",4.417241379,0.975517241,1.221034483
"3379","1860.2",4.417241379,0.975517241,1.221034483
"3380","1860.2",4.417241379,0.975517241,1.221034483
"3381","1860.2",4.417241379,0.975517241,1.221034483
"3382","1860.2",4.417241379,0.975517241,1.221034483
"3383","1860.2",4.417241379,0.975517241,1.221034483
"3384","1860.2",4.417241379,0.975517241,1.221034483
"3385","1860.2",4.417241379,0.975517241,1.221034483
"3386","1860.2",4.417241379,0.975517241,1.221034483
"3387","1860.2",4.417241379,0.975517241,1.221034483
"3388","1860.2",4.417241379,0.975517241,1.221034483
"3389","1860.2",4.417241379,0.975517241,1.221034483
"3390","1860.2",4.417241379,0.975517241,1.221034483
"3391","1860.2",4.417241379,0.975517241,1.221034483
"3392","1860.2",4.417241379,0.975517241,1.221034483
"3393","1860.2",4.417241379,0.975517241,1.221034483
"3394","1860.2",4.417241379,0.975517241,1.221034483
"3395","1860.2",4.417241379,0.975517241,1.221034483
"3396","1860.2",4.417241379,0.975517241,1.221034483
"3397","1860.2",4.417241379,0.975517241,1.221034483
"3398","1860.2",4.417241379,0.975517241,1.221034483
"3399","1860.2",4.417241379,0.975517241,1.221034483
"3400","1860.2",4.417241379,0.975517241,1.221034483
"3401","1860.2",4.417241379,0.975517241,1.221034483
"3402","1860.2",4.417241379,0.975517241,1.221034483
"3403","1860.2",4.417241379,0.975517241,1.221034483
"3404","1860.2",4.417241379,0.975517241,1.221034483
"3405","1860.2",4.417241379,0.975517241,1.221034483
"3406","1860.2",4.417241379,0.975517241,1.221034483
"3407","1860.2",4.417241379,0.975517241,1.221034483
"3408","1860.2",4.417241379,0.975517241,1.221034483
"3409","1860.2",4.417241379,0.975517241,1.221034483
"3410","1860.2",4.417241379,0.975517241,1.221034483
"3411","1860.2",4.417241379,0.975517241,1.221034483
"3412","1860.2",4.417241379,0.975517241,1.221034483
"3413","1860.2",4.417241379,0.975517241,1.221034483
"3414","1860.2",4.417241379,0.975517241,1.221034483
"3415","1860.2",4.417241379,0.975517241,1.221034483
"3416","1860.2",4.417241379,0.975517241,1.221034483
"3417","1860.2",4.417241379,0.975517241,1.221034483
"3418","1860.2",4.417241379,0.975517241,1.221034483
"3419","1860.2",4.417241379,0.975517241,1.221034483
"3420","1860.2",4.417241379,0.975517241,1.221034483
"3421","1860.2",4.417241379,0.975517241,1.221034483
"3422","1860.2",4.417241379,0.975517241,1.221034483
"3423","1860.2",4.417241379,0.975517241,1.221034483
"3424","1860.2",4.417241379,0.975517241,1.221034483
"3425","1860.2",4.417241379,0.975517241,1.221034483
"3426","1860.2",4.417241379,0.975517241,1.221034483
"3427","1860.2",4.417241379,0.975517241,1.221034483
"3428","1860.2",4.417241379,0.975517241,1.221034483
"3429","1860.2",4.417241379,0.975517241,1.221034483
"3430","1860.2",4.417241379,0.975517241,1.221034483
"3431","1860.2",4.417241379,0.975517241,1.221034483
"3432","1860.2",4.417241379,0.975517241,1.221034483
"3433","1860.2",4.417241379,0.975517241,1.221034483
"3434","1860.2",4.417241379,0.975517241,1.221034483
"3435","1860.2",4.417241379,0.975517241,1.221034483
"3436","1860.2",4.417241379,0.975517241,1.221034483
"3437","1860.2",4.417241379,0.975517241,1.221034483
"3438","1860.2",4.417241379,0.975517241,1.221034483
"3439","1860.2",4.417241379,0.975517241,1.221034483
"3440","1860.2",4.417241379,0.975517241,1.221034483
"3441","1860.2",4.417241379,0.975517241,1.221034483
"3442","1860.2",4.417241379,0.975517241,1.221034483
"3443","1860.2",4.417241379,0.975517241,1.221034483
"3444","1860.2",4.417241379,0.975517241,1.221034483
"3445","1860.2",7.03,1.79,2.13
"3446","1860.2",8.133076923,1.033333333,1.986410256
"3447","1860.2",8.133076923,1.033333333,1.986410256
"3448","1860.2",8.133076923,1.033333333,1.986410256
"3449","1860.2",8.133076923,1.033333333,1.986410256
"3450","1860.2",8.133076923,1.033333333,1.986410256
"3451","1860.2",8.133076923,1.033333333,1.986410256
"3452","1860.2",8.133076923,1.033333333,1.986410256
"3453","1860.2",8.133076923,1.033333333,1.986410256
"3454","1860.2",8.133076923,1.033333333,1.986410256
"3455","1860.2",8.133076923,1.033333333,1.986410256
"3456","1860.2",8.133076923,1.033333333,1.986410256
"3457","1860.2",8.133076923,1.033333333,1.986410256
"3458","1860.2",8.133076923,1.033333333,1.986410256
"3459","1860.2",8.133076923,1.033333333,1.986410256
"3460","1860.2",8.133076923,1.033333333,1.986410256
"3461","1860.2",8.133076923,1.033333333,1.986410256
"3462","1860.2",8.133076923,1.033333333,1.986410256
"3463","1860.2",7.87,1.5625,2.0925
"3464","1860.2",7.87,1.5625,2.0925
"3465","1860.2",7.87,1.5625,2.0925
"3466","1860.2",5.001304348,0.81826087,1.350434783
"3467","1860.2",5.001304348,0.81826087,1.350434783
"3468","1860.2",5.001304348,0.81826087,1.350434783
"3469","1860.2",5.001304348,0.81826087,1.350434783
"3470","1860.2",5.001304348,0.81826087,1.350434783
"3471","1860.2",5.001304348,0.81826087,1.350434783
"3472","1860.2",5.001304348,0.81826087,1.350434783
"3473","1860.2",5.001304348,0.81826087,1.350434783
"3474","1860.2",5.001304348,0.81826087,1.350434783
"3475","1860.2",5.001304348,0.81826087,1.350434783
"3476","1860.2",5.001304348,0.81826087,1.350434783
"3477","1860.2",5.001304348,0.81826087,1.350434783
"3478","1860.2",5.001304348,0.81826087,1.350434783
"3479","1860.2",5.001304348,0.81826087,1.350434783
"3480","1860.2",5.001304348,0.81826087,1.350434783
"3481","1860.2",5.001304348,0.81826087,1.350434783
"3482","1860.2",5.001304348,0.81826087,1.350434783
"3483","1860.3",5.55,0.2775,0.72
"3484","1860.3",5.55,0.2775,0.72
"3485","1860.3",11.84,1.54,3.11
"3486","1860.3",4.208421053,0.948421053,1.360526316
"3487","1860.3",4.208421053,0.948421053,1.360526316
"3488","1860.3",4.208421053,0.948421053,1.360526316
"3489","1860.3",4.208421053,0.948421053,1.360526316
"3490","1860.3",4.208421053,0.948421053,1.360526316
"3491","1860.3",4.208421053,0.948421053,1.360526316
"3492","1860.3",4.208421053,0.948421053,1.360526316
"3493","1860.3",4.208421053,0.948421053,1.360526316
"3494","1860.3",4.208421053,0.948421053,1.360526316
"3495","1860.3",6.58125,1.13625,1.68625
"3496","1860.3",6.34,0,1.62
"3497","1860.3",2.456,1.144,0.422
"3498","1860.3",2.456,1.144,0.422
"3499","1860.3",5.163333333,0.32,0.786666667
"3500","1860.3",5.063636364,0.654545455,1.209090909
"3501","1860.3",5.063636364,0.654545455,1.209090909
"3502","1860.3",7.67,1.295,2.05
"3503","1860.3",5.8668,1.815652174,1.030416667
"3504","1860.3",5.8668,1.815652174,1.030416667
"3505","1860.3",5.8668,1.815652174,1.030416667
"3506","1860.3",5.8668,1.815652174,1.030416667
"3507","1860.3",5.8668,1.815652174,1.030416667
"3508","1860.3",10.43125,1.23625,2.82625
"3509","1860.3",10.43125,1.23625,2.82625
"3510","1860.3",10.43125,1.23625,2.82625
"3511","1860.3",3.798888889,0.681428571,1.12
"3512","1860.3",3.798888889,0.681428571,1.12
"3513","1860.3",9.325,1.66,2.5
"3514","1860.3",5.518,2.35,1.12
"3515","1860.3",5.518,2.35,1.12
"3516","1860.3",5.518,2.35,1.12
"3517","1860.3",5.85,0,1.45
"3518","1860.3",3.886052632,0.906578947,1.240789474
"3519","1860.3",3.886052632,0.906578947,1.240789474
"3520","1860.3",3.886052632,0.906578947,1.240789474
"3521","1860.3",3.886052632,0.906578947,1.240789474
"3522","1860.3",3.886052632,0.906578947,1.240789474
"3523","1860.3",3.886052632,0.906578947,1.240789474
"3524","1860.3",3.886052632,0.906578947,1.240789474
"3525","1860.3",3.886052632,0.906578947,1.240789474
"3526","1860.3",3.886052632,0.906578947,1.240789474
"3527","1860.3",3.886052632,0.906578947,1.240789474
"3528","1860.3",3.886052632,0.906578947,1.240789474
"3529","1860.3",3.886052632,0.906578947,1.240789474
"3530","1860.3",3.886052632,0.906578947,1.240789474
"3531","1860.3",3.886052632,0.906578947,1.240789474
"3532","1860.3",3.886052632,0.906578947,1.240789474
"3533","1860.3",3.886052632,0.906578947,1.240789474
