"","Transect","Display_size","Flower_diameter","Floral_depth","Petal_width","Petal_length","Stylus_length","Filament_length","Nectar_depth","Nectar_width","Stylus_position","Filament_position","Plant_height","Flower_inclination","Number_inflorescense","Number_flowers_per_inflo","color_s","color_m","color_l","color_lum"
"325","2283.2",10.855,10.855,18.053,1.893,20.082,16.709,15.734,17.348,2.821,-0.639,-1.614,86.6,163.5,1,1.1,0.600883072574031,0.687969949752989,0.439431748279261,0.0627600768962269
"326","2283.2",24.0357142857143,24.0357142857143,31.7685714285714,6.32857142857143,32.4705714285714,23.0228571428571,21.5014285714286,25.4628571428571,2.91142857142857,-2.44,-3.96142857142857,52.7142857142857,167.142857142857,1,1,0.587085753111584,0.754011400583782,0.475628609032236,0.0745416533739602
"327","2283.2",57.2714285714286,26.1271428571429,27.8385714285714,8.04142857142857,29.8885714285714,26.0285714285714,22.3471428571429,20.7657142857143,7.40428571428571,5.26285714285714,1.58142857142857,NA,NA,NA,NA,NA,NA,NA,NA
"328","2283.2",22.073,22.073,13.088,12.913,11.801,8.714,9.649,0,0,8.714,9.649,136.142857142857,140,1,1,0.863541312949835,0.64447392093243,0.83604846762135,0.301433532827271
"329","2283.2",33.78,2.38,18.921,0.361,18.92,14.966,11.898,6.28,0.803,8.686,5.618,243.6,172.5,1,25.6,0.635670202539896,0.38153607854838,0.768601499460404,0.225864762301397
"330","2283.2",24.4157142857143,3.19571428571429,1.12714285714286,1.01,1.38,0.797142857142857,1.75428571428571,0,0,0.797142857142857,1.75428571428571,211.142857142857,174.285714285714,1.28571428571429,93.7142857142857,NA,NA,NA,NA
"331","2283.2",21.5628571428571,21.5971428571429,10.3142857142857,8.66857142857143,13.3885714285714,8.23571428571429,7.18285714285714,0,0,8.23571428571429,7.18285714285714,145.142857142857,172.857142857143,1,1,0.520485126949112,0.876906385637587,0.884155046583335,0.393026634654943
"332","2283.2",9.562,2.698,3.96,1.474,2.999,3.676,2.673,2.23,2.698,1.446,0.443,131.1,138,1,20.2,0.617649487090836,0.843639516876888,0.838441904541084,0.307683136522207
"333","2283.2",14.91,14.91,6.05,7.13857142857143,7.40142857142857,2.76142857142857,3.85571428571429,0,0,2.76142857142857,3.85571428571429,145.142857142857,142.142857142857,1,1.85714285714286,0.315815108922304,0.192178663099608,0.760458574472436,0.232388675098979
"334","2283.2",18.494,18.494,5.454,9.005,7.898,4.851,3.905,0,0,4.851,3.905,86.9,154.5,1,1,0.428780260109469,0.861912553006622,0.854239428907973,0.336055925420491
"335","2283.2",14.982,14.982,11.56,11.19,13.126,5.296,6.943,0,0,5.296,6.943,115.7,144.5,1,1,0.752825679176435,0.4344571550012,0.771625423403446,0.231800697305872
"336","2283.2",22.091,8.746,16.611,2.092,13.984,14.976,16.448,8.984,1.479,5.992,7.464,157,113,4.9,1.1,0.422492701826556,0.405568372709982,0.706721739001921,0.181454785974723
